cpi_id,category,governorate,cpi_value,base_year,period_year,period_month,source_agency
1239,Vegetables,Alexandria,455.36,2020,2025,3,CAPMAS
1240,Vegetables,Giza,473.63,2020,2025,3,CAPMAS
1241,Vegetables,Dakahlia,459.91,2020,2025,3,CAPMAS
1242,Vegetables,Gharbiya,474.72,2020,2025,3,CAPMAS
1243,Vegetables,National,481.25,2020,2025,4,CAPMAS
1244,Vegetables,Cairo,463.57,2020,2025,4,CAPMAS
1245,Vegetables,Alexandria,494.18,2020,2025,4,CAPMAS
1246,Vegetables,Giza,477.79,2020,2025,4,CAPMAS
1247,Vegetables,Dakahlia,492.15,2020,2025,4,CAPMAS
1248,Vegetables,Gharbiya,486.75,2020,2025,4,CAPMAS
1249,Vegetables,National,489.92,2020,2025,5,CAPMAS
1250,Vegetables,Cairo,494.64,2020,2025,5,CAPMAS
1251,Vegetables,Alexandria,489.46,2020,2025,5,CAPMAS
1252,Vegetables,Giza,507.47,2020,2025,5,CAPMAS
1253,Vegetables,Dakahlia,479.35,2020,2025,5,CAPMAS
1254,Vegetables,Gharbiya,500.54,2020,2025,5,CAPMAS
1255,Vegetables,National,498.74,2020,2025,6,CAPMAS
1256,Vegetables,Cairo,518.52,2020,2025,6,CAPMAS
1257,Vegetables,Alexandria,489.06,2020,2025,6,CAPMAS
1258,Vegetables,Giza,521.91,2020,2025,6,CAPMAS
1259,Vegetables,Dakahlia,495.06,2020,2025,6,CAPMAS
1260,Vegetables,Gharbiya,483.82,2020,2025,6,CAPMAS
1261,Oils & Fats,National,310.0,2020,2022,1,CAPMAS
1262,Oils & Fats,Cairo,308.82,2020,2022,1,CAPMAS
1263,Oils & Fats,Alexandria,302.83,2020,2022,1,CAPMAS
1264,Oils & Fats,Giza,301.28,2020,2022,1,CAPMAS
1265,Oils & Fats,Dakahlia,324.78,2020,2022,1,CAPMAS
1266,Oils & Fats,Gharbiya,298.6,2020,2022,1,CAPMAS
1267,Oils & Fats,National,315.58,2020,2022,2,CAPMAS
1268,Oils & Fats,Cairo,326.9,2020,2022,2,CAPMAS
1269,Oils & Fats,Alexandria,319.32,2020,2022,2,CAPMAS
1270,Oils & Fats,Giza,313.69,2020,2022,2,CAPMAS
1271,Oils & Fats,Dakahlia,306.35,2020,2022,2,CAPMAS
1272,Oils & Fats,Gharbiya,309.89,2020,2022,2,CAPMAS
1273,Oils & Fats,National,321.26,2020,2022,3,CAPMAS
1274,Oils & Fats,Cairo,333.81,2020,2022,3,CAPMAS
1275,Oils & Fats,Alexandria,318.91,2020,2022,3,CAPMAS
1276,Oils & Fats,Giza,310.57,2020,2022,3,CAPMAS
1277,Oils & Fats,Dakahlia,329.49,2020,2022,3,CAPMAS
1278,Oils & Fats,Gharbiya,318.18,2020,2022,3,CAPMAS
1279,Oils & Fats,National,327.04,2020,2022,4,CAPMAS
1280,Oils & Fats,Cairo,320.05,2020,2022,4,CAPMAS
1281,Oils & Fats,Alexandria,333.31,2020,2022,4,CAPMAS
1282,Oils & Fats,Giza,314.82,2020,2022,4,CAPMAS
1283,Oils & Fats,Dakahlia,325.61,2020,2022,4,CAPMAS
1284,Oils & Fats,Gharbiya,319.93,2020,2022,4,CAPMAS
1285,Oils & Fats,National,332.93,2020,2022,5,CAPMAS
1286,Oils & Fats,Cairo,345.53,2020,2022,5,CAPMAS
1287,Oils & Fats,Alexandria,347.61,2020,2022,5,CAPMAS
1288,Oils & Fats,Giza,344.63,2020,2022,5,CAPMAS
1289,Oils & Fats,Dakahlia,344.39,2020,2022,5,CAPMAS
1290,Oils & Fats,Gharbiya,324.1,2020,2022,5,CAPMAS
1291,Oils & Fats,National,338.92,2020,2022,6,CAPMAS
1292,Oils & Fats,Cairo,355.12,2020,2022,6,CAPMAS
1293,Oils & Fats,Alexandria,339.94,2020,2022,6,CAPMAS
1294,Oils & Fats,Giza,328.21,2020,2022,6,CAPMAS
1295,Oils & Fats,Dakahlia,351.06,2020,2022,6,CAPMAS
1296,Oils & Fats,Gharbiya,335.67,2020,2022,6,CAPMAS
1297,Oils & Fats,National,345.02,2020,2022,7,CAPMAS
1298,Oils & Fats,Cairo,350.84,2020,2022,7,CAPMAS
1299,Oils & Fats,Alexandria,344.25,2020,2022,7,CAPMAS
1300,Oils & Fats,Giza,341.7,2020,2022,7,CAPMAS
1301,Oils & Fats,Dakahlia,338.56,2020,2022,7,CAPMAS
1302,Oils & Fats,Gharbiya,332.77,2020,2022,7,CAPMAS
1303,Oils & Fats,National,351.23,2020,2022,8,CAPMAS
1304,Oils & Fats,Cairo,362.32,2020,2022,8,CAPMAS
1305,Oils & Fats,Alexandria,344.3,2020,2022,8,CAPMAS
1306,Oils & Fats,Giza,368.17,2020,2022,8,CAPMAS
1307,Oils & Fats,Dakahlia,367.4,2020,2022,8,CAPMAS
1308,Oils & Fats,Gharbiya,348.62,2020,2022,8,CAPMAS
1309,Oils & Fats,National,357.56,2020,2022,9,CAPMAS
1310,Oils & Fats,Cairo,352.2,2020,2022,9,CAPMAS
1311,Oils & Fats,Alexandria,350.38,2020,2022,9,CAPMAS
1312,Oils & Fats,Giza,346.51,2020,2022,9,CAPMAS
1313,Oils & Fats,Dakahlia,353.56,2020,2022,9,CAPMAS
1314,Oils & Fats,Gharbiya,359.49,2020,2022,9,CAPMAS
1315,Oils & Fats,National,363.99,2020,2022,10,CAPMAS
1316,Oils & Fats,Cairo,372.45,2020,2022,10,CAPMAS
1317,Oils & Fats,Alexandria,350.34,2020,2022,10,CAPMAS
1318,Oils & Fats,Giza,367.53,2020,2022,10,CAPMAS
1319,Oils & Fats,Dakahlia,352.77,2020,2022,10,CAPMAS
1320,Oils & Fats,Gharbiya,354.07,2020,2022,10,CAPMAS
1321,Oils & Fats,National,370.54,2020,2022,11,CAPMAS
1322,Oils & Fats,Cairo,368.3,2020,2022,11,CAPMAS
1323,Oils & Fats,Alexandria,367.74,2020,2022,11,CAPMAS
1324,Oils & Fats,Giza,358.8,2020,2022,11,CAPMAS
1325,Oils & Fats,Dakahlia,366.06,2020,2022,11,CAPMAS
1326,Oils & Fats,Gharbiya,373.04,2020,2022,11,CAPMAS
1327,Oils & Fats,National,377.21,2020,2022,12,CAPMAS
1328,Oils & Fats,Cairo,384.13,2020,2022,12,CAPMAS
1329,Oils & Fats,Alexandria,371.22,2020,2022,12,CAPMAS
1330,Oils & Fats,Giza,374.44,2020,2022,12,CAPMAS
1331,Oils & Fats,Dakahlia,394.89,2020,2022,12,CAPMAS
1332,Oils & Fats,Gharbiya,388.66,2020,2022,12,CAPMAS
1333,Oils & Fats,National,384.0,2020,2023,1,CAPMAS
1334,Oils & Fats,Cairo,376.42,2020,2023,1,CAPMAS
1335,Oils & Fats,Alexandria,377.48,2020,2023,1,CAPMAS
1336,Oils & Fats,Giza,390.52,2020,2023,1,CAPMAS
1337,Oils & Fats,Dakahlia,402.7,2020,2023,1,CAPMAS
1338,Oils & Fats,Gharbiya,398.61,2020,2023,1,CAPMAS
1339,Oils & Fats,National,390.92,2020,2023,2,CAPMAS
1340,Oils & Fats,Cairo,387.98,2020,2023,2,CAPMAS
1341,Oils & Fats,Alexandria,400.5,2020,2023,2,CAPMAS
1342,Oils & Fats,Giza,400.84,2020,2023,2,CAPMAS
1343,Oils & Fats,Dakahlia,408.73,2020,2023,2,CAPMAS
1344,Oils & Fats,Gharbiya,388.95,2020,2023,2,CAPMAS
1345,Oils & Fats,National,397.95,2020,2023,3,CAPMAS
1346,Oils & Fats,Cairo,408.64,2020,2023,3,CAPMAS
1347,Oils & Fats,Alexandria,405.06,2020,2023,3,CAPMAS
1348,Oils & Fats,Giza,384.13,2020,2023,3,CAPMAS
1349,Oils & Fats,Dakahlia,400.01,2020,2023,3,CAPMAS
1350,Oils & Fats,Gharbiya,409.35,2020,2023,3,CAPMAS
1351,Oils & Fats,National,405.12,2020,2023,4,CAPMAS
1352,Oils & Fats,Cairo,422.27,2020,2023,4,CAPMAS
1353,Oils & Fats,Alexandria,389.69,2020,2023,4,CAPMAS
1354,Oils & Fats,Giza,396.7,2020,2023,4,CAPMAS
1355,Oils & Fats,Dakahlia,389.0,2020,2023,4,CAPMAS
1356,Oils & Fats,Gharbiya,402.6,2020,2023,4,CAPMAS
1357,Oils & Fats,National,412.41,2020,2023,5,CAPMAS
1358,Oils & Fats,Cairo,408.83,2020,2023,5,CAPMAS
1359,Oils & Fats,Alexandria,418.19,2020,2023,5,CAPMAS
1360,Oils & Fats,Giza,416.24,2020,2023,5,CAPMAS
1361,Oils & Fats,Dakahlia,418.33,2020,2023,5,CAPMAS
1362,Oils & Fats,Gharbiya,410.98,2020,2023,5,CAPMAS
1363,Oils & Fats,National,419.83,2020,2023,6,CAPMAS
1364,Oils & Fats,Cairo,403.63,2020,2023,6,CAPMAS
1365,Oils & Fats,Alexandria,425.47,2020,2023,6,CAPMAS
1366,Oils & Fats,Giza,435.22,2020,2023,6,CAPMAS
1367,Oils & Fats,Dakahlia,431.97,2020,2023,6,CAPMAS
1368,Oils & Fats,Gharbiya,404.26,2020,2023,6,CAPMAS
1369,Oils & Fats,National,427.39,2020,2023,7,CAPMAS
1370,Oils & Fats,Cairo,447.57,2020,2023,7,CAPMAS
1371,Oils & Fats,Alexandria,414.91,2020,2023,7,CAPMAS
1372,Oils & Fats,Giza,448.11,2020,2023,7,CAPMAS
1373,Oils & Fats,Dakahlia,432.54,2020,2023,7,CAPMAS
1374,Oils & Fats,Gharbiya,416.51,2020,2023,7,CAPMAS
1375,Oils & Fats,National,435.08,2020,2023,8,CAPMAS
1376,Oils & Fats,Cairo,449.58,2020,2023,8,CAPMAS
1377,Oils & Fats,Alexandria,435.75,2020,2023,8,CAPMAS
1378,Oils & Fats,Giza,442.5,2020,2023,8,CAPMAS
1379,Oils & Fats,Dakahlia,449.1,2020,2023,8,CAPMAS
1380,Oils & Fats,Gharbiya,428.66,2020,2023,8,CAPMAS
1381,Oils & Fats,National,442.91,2020,2023,9,CAPMAS
1382,Oils & Fats,Cairo,428.95,2020,2023,9,CAPMAS
1383,Oils & Fats,Alexandria,440.8,2020,2023,9,CAPMAS
1384,Oils & Fats,Giza,431.55,2020,2023,9,CAPMAS
1385,Oils & Fats,Dakahlia,430.99,2020,2023,9,CAPMAS
1386,Oils & Fats,Gharbiya,450.6,2020,2023,9,CAPMAS
1387,Oils & Fats,National,450.88,2020,2023,10,CAPMAS
1388,Oils & Fats,Cairo,453.75,2020,2023,10,CAPMAS
1389,Oils & Fats,Alexandria,471.23,2020,2023,10,CAPMAS
1390,Oils & Fats,Giza,473.08,2020,2023,10,CAPMAS
1391,Oils & Fats,Dakahlia,462.6,2020,2023,10,CAPMAS
1392,Oils & Fats,Gharbiya,460.19,2020,2023,10,CAPMAS
1393,Oils & Fats,National,459.0,2020,2023,11,CAPMAS
1394,Oils & Fats,Cairo,454.92,2020,2023,11,CAPMAS
1395,Oils & Fats,Alexandria,462.86,2020,2023,11,CAPMAS
1396,Oils & Fats,Giza,471.35,2020,2023,11,CAPMAS
1397,Oils & Fats,Dakahlia,466.93,2020,2023,11,CAPMAS
1398,Oils & Fats,Gharbiya,474.99,2020,2023,11,CAPMAS
1399,Oils & Fats,National,467.26,2020,2023,12,CAPMAS
1400,Oils & Fats,Cairo,475.44,2020,2023,12,CAPMAS
1401,Oils & Fats,Alexandria,481.56,2020,2023,12,CAPMAS
1402,Oils & Fats,Giza,455.49,2020,2023,12,CAPMAS
1403,Oils & Fats,Dakahlia,454.55,2020,2023,12,CAPMAS
1404,Oils & Fats,Gharbiya,448.72,2020,2023,12,CAPMAS
1405,Oils & Fats,National,475.67,2020,2024,1,CAPMAS
1406,Oils & Fats,Cairo,492.83,2020,2024,1,CAPMAS
1407,Oils & Fats,Alexandria,497.13,2020,2024,1,CAPMAS
1408,Oils & Fats,Giza,498.56,2020,2024,1,CAPMAS
1409,Oils & Fats,Dakahlia,460.08,2020,2024,1,CAPMAS
1410,Oils & Fats,Gharbiya,457.92,2020,2024,1,CAPMAS
1411,Oils & Fats,National,484.23,2020,2024,2,CAPMAS
1412,Oils & Fats,Cairo,474.77,2020,2024,2,CAPMAS
1413,Oils & Fats,Alexandria,498.98,2020,2024,2,CAPMAS
1414,Oils & Fats,Giza,479.65,2020,2024,2,CAPMAS
1415,Oils & Fats,Dakahlia,477.25,2020,2024,2,CAPMAS
1416,Oils & Fats,Gharbiya,481.27,2020,2024,2,CAPMAS
1417,Oils & Fats,National,492.95,2020,2024,3,CAPMAS
1418,Oils & Fats,Cairo,486.34,2020,2024,3,CAPMAS
1419,Oils & Fats,Alexandria,484.44,2020,2024,3,CAPMAS
1420,Oils & Fats,Giza,508.07,2020,2024,3,CAPMAS
1421,Oils & Fats,Dakahlia,505.29,2020,2024,3,CAPMAS
1422,Oils & Fats,Gharbiya,504.76,2020,2024,3,CAPMAS
1423,Oils & Fats,National,501.82,2020,2024,4,CAPMAS
1424,Oils & Fats,Cairo,515.45,2020,2024,4,CAPMAS
1425,Oils & Fats,Alexandria,486.94,2020,2024,4,CAPMAS
1426,Oils & Fats,Giza,522.71,2020,2024,4,CAPMAS
1427,Oils & Fats,Dakahlia,524.0,2020,2024,4,CAPMAS
1428,Oils & Fats,Gharbiya,524.1,2020,2024,4,CAPMAS
1429,Oils & Fats,National,510.86,2020,2024,5,CAPMAS
1430,Oils & Fats,Cairo,505.93,2020,2024,5,CAPMAS
1431,Oils & Fats,Alexandria,493.39,2020,2024,5,CAPMAS
1432,Oils & Fats,Giza,504.06,2020,2024,5,CAPMAS
1433,Oils & Fats,Dakahlia,517.11,2020,2024,5,CAPMAS
1434,Oils & Fats,Gharbiya,506.75,2020,2024,5,CAPMAS
1435,Oils & Fats,National,520.05,2020,2024,6,CAPMAS
1436,Oils & Fats,Cairo,544.05,2020,2024,6,CAPMAS
1437,Oils & Fats,Alexandria,544.22,2020,2024,6,CAPMAS
1438,Oils & Fats,Giza,501.58,2020,2024,6,CAPMAS
1439,Oils & Fats,Dakahlia,528.65,2020,2024,6,CAPMAS
1440,Oils & Fats,Gharbiya,541.27,2020,2024,6,CAPMAS
1441,Oils & Fats,National,529.41,2020,2024,7,CAPMAS
1442,Oils & Fats,Cairo,554.93,2020,2024,7,CAPMAS
1443,Oils & Fats,Alexandria,542.49,2020,2024,7,CAPMAS
1444,Oils & Fats,Giza,524.91,2020,2024,7,CAPMAS
1445,Oils & Fats,Dakahlia,530.65,2020,2024,7,CAPMAS
1446,Oils & Fats,Gharbiya,554.64,2020,2024,7,CAPMAS
1447,Oils & Fats,National,538.94,2020,2024,8,CAPMAS
1448,Oils & Fats,Cairo,537.98,2020,2024,8,CAPMAS
1449,Oils & Fats,Alexandria,561.88,2020,2024,8,CAPMAS
1450,Oils & Fats,Giza,523.94,2020,2024,8,CAPMAS
1451,Oils & Fats,Dakahlia,539.16,2020,2024,8,CAPMAS
1452,Oils & Fats,Gharbiya,524.12,2020,2024,8,CAPMAS
1453,Oils & Fats,National,548.64,2020,2024,9,CAPMAS
1454,Oils & Fats,Cairo,539.25,2020,2024,9,CAPMAS
1455,Oils & Fats,Alexandria,547.08,2020,2024,9,CAPMAS
1456,Oils & Fats,Giza,531.28,2020,2024,9,CAPMAS
1457,Oils & Fats,Dakahlia,573.8,2020,2024,9,CAPMAS
1458,Oils & Fats,Gharbiya,556.82,2020,2024,9,CAPMAS
1459,Oils & Fats,National,558.52,2020,2024,10,CAPMAS
1460,Oils & Fats,Cairo,564.6,2020,2024,10,CAPMAS
1461,Oils & Fats,Alexandria,583.45,2020,2024,10,CAPMAS
1462,Oils & Fats,Giza,549.3,2020,2024,10,CAPMAS
1463,Oils & Fats,Dakahlia,539.03,2020,2024,10,CAPMAS
1464,Oils & Fats,Gharbiya,562.39,2020,2024,10,CAPMAS
1465,Oils & Fats,National,568.57,2020,2024,11,CAPMAS
1466,Oils & Fats,Cairo,559.34,2020,2024,11,CAPMAS
1467,Oils & Fats,Alexandria,567.86,2020,2024,11,CAPMAS
1468,Oils & Fats,Giza,561.03,2020,2024,11,CAPMAS
1469,Oils & Fats,Dakahlia,547.94,2020,2024,11,CAPMAS
1470,Oils & Fats,Gharbiya,588.61,2020,2024,11,CAPMAS
1471,Oils & Fats,National,578.81,2020,2024,12,CAPMAS
1472,Oils & Fats,Cairo,577.45,2020,2024,12,CAPMAS
1473,Oils & Fats,Alexandria,578.56,2020,2024,12,CAPMAS
1474,Oils & Fats,Giza,561.51,2020,2024,12,CAPMAS
1475,Oils & Fats,Dakahlia,558.74,2020,2024,12,CAPMAS
1476,Oils & Fats,Gharbiya,577.95,2020,2024,12,CAPMAS
1477,Oils & Fats,National,589.23,2020,2025,1,CAPMAS
1478,Oils & Fats,Cairo,574.54,2020,2025,1,CAPMAS
1479,Oils & Fats,Alexandria,584.91,2020,2025,1,CAPMAS
1480,Oils & Fats,Giza,583.46,2020,2025,1,CAPMAS
1481,Oils & Fats,Dakahlia,613.82,2020,2025,1,CAPMAS
1482,Oils & Fats,Gharbiya,576.38,2020,2025,1,CAPMAS
1483,Oils & Fats,National,599.83,2020,2025,2,CAPMAS
1484,Oils & Fats,Cairo,611.38,2020,2025,2,CAPMAS
1485,Oils & Fats,Alexandria,586.0,2020,2025,2,CAPMAS
1486,Oils & Fats,Giza,615.95,2020,2025,2,CAPMAS
1487,Oils & Fats,Dakahlia,600.14,2020,2025,2,CAPMAS
1488,Oils & Fats,Gharbiya,585.9,2020,2025,2,CAPMAS
1489,Oils & Fats,National,610.63,2020,2025,3,CAPMAS
1490,Oils & Fats,Cairo,596.47,2020,2025,3,CAPMAS
1491,Oils & Fats,Alexandria,587.75,2020,2025,3,CAPMAS
1492,Oils & Fats,Giza,617.86,2020,2025,3,CAPMAS
1493,Oils & Fats,Dakahlia,602.65,2020,2025,3,CAPMAS
1494,Oils & Fats,Gharbiya,590.01,2020,2025,3,CAPMAS
1495,Oils & Fats,National,621.62,2020,2025,4,CAPMAS
1496,Oils & Fats,Cairo,617.45,2020,2025,4,CAPMAS
1497,Oils & Fats,Alexandria,634.74,2020,2025,4,CAPMAS
1498,Oils & Fats,Giza,602.14,2020,2025,4,CAPMAS
1499,Oils & Fats,Dakahlia,610.59,2020,2025,4,CAPMAS
1500,Oils & Fats,Gharbiya,651.46,2020,2025,4,CAPMAS
1501,Oils & Fats,National,632.81,2020,2025,5,CAPMAS
1502,Oils & Fats,Cairo,642.47,2020,2025,5,CAPMAS
1503,Oils & Fats,Alexandria,627.49,2020,2025,5,CAPMAS
1504,Oils & Fats,Giza,638.79,2020,2025,5,CAPMAS
1505,Oils & Fats,Dakahlia,639.08,2020,2025,5,CAPMAS
1506,Oils & Fats,Gharbiya,639.03,2020,2025,5,CAPMAS
1507,Oils & Fats,National,644.2,2020,2025,6,CAPMAS
1508,Oils & Fats,Cairo,644.27,2020,2025,6,CAPMAS
1509,Oils & Fats,Alexandria,654.01,2020,2025,6,CAPMAS
1510,Oils & Fats,Giza,630.68,2020,2025,6,CAPMAS
1511,Oils & Fats,Dakahlia,667.59,2020,2025,6,CAPMAS
1512,Oils & Fats,Gharbiya,661.5,2020,2025,6,CAPMAS
1513,Food & Beverages,National,454.83,2020,2025,7,CAPMAS
1514,Food & Beverages,Cairo,451.32,2020,2025,7,CAPMAS
1515,Food & Beverages,Alexandria,446.05,2020,2025,7,CAPMAS
1516,Food & Beverages,Giza,443.99,2020,2025,7,CAPMAS
1517,Food & Beverages,Dakahlia,444.77,2020,2025,7,CAPMAS
1518,Food & Beverages,Gharbiya,473.97,2020,2025,7,CAPMAS
1519,Food & Beverages,National,463.01,2020,2025,8,CAPMAS
1520,Food & Beverages,Cairo,458.61,2020,2025,8,CAPMAS
1521,Food & Beverages,Alexandria,453.04,2020,2025,8,CAPMAS
1522,Food & Beverages,Giza,475.51,2020,2025,8,CAPMAS
1523,Food & Beverages,Dakahlia,473.93,2020,2025,8,CAPMAS
1524,Food & Beverages,Gharbiya,446.28,2020,2025,8,CAPMAS
1525,Food & Beverages,National,471.35,2020,2025,9,CAPMAS
1526,Food & Beverages,Cairo,456.98,2020,2025,9,CAPMAS
1527,Food & Beverages,Alexandria,455.24,2020,2025,9,CAPMAS
1528,Food & Beverages,Giza,470.83,2020,2025,9,CAPMAS
1529,Food & Beverages,Dakahlia,488.7,2020,2025,9,CAPMAS
1530,Food & Beverages,Gharbiya,468.02,2020,2025,9,CAPMAS
1531,Food & Beverages,National,479.83,2020,2025,10,CAPMAS
1532,Food & Beverages,Cairo,490.63,2020,2025,10,CAPMAS
1533,Food & Beverages,Alexandria,484.67,2020,2025,10,CAPMAS
1534,Food & Beverages,Giza,502.07,2020,2025,10,CAPMAS
1535,Food & Beverages,Dakahlia,466.68,2020,2025,10,CAPMAS
1536,Food & Beverages,Gharbiya,475.85,2020,2025,10,CAPMAS
1537,Food & Beverages,National,488.47,2020,2025,11,CAPMAS
1538,Food & Beverages,Cairo,479.3,2020,2025,11,CAPMAS
1539,Food & Beverages,Alexandria,473.1,2020,2025,11,CAPMAS
1540,Food & Beverages,Giza,481.79,2020,2025,11,CAPMAS
1541,Food & Beverages,Dakahlia,486.03,2020,2025,11,CAPMAS
1542,Food & Beverages,Gharbiya,489.11,2020,2025,11,CAPMAS
1543,Food & Beverages,National,497.26,2020,2025,12,CAPMAS
1544,Food & Beverages,Cairo,515.17,2020,2025,12,CAPMAS
1545,Food & Beverages,Alexandria,487.15,2020,2025,12,CAPMAS
1546,Food & Beverages,Giza,482.56,2020,2025,12,CAPMAS
1547,Food & Beverages,Dakahlia,498.12,2020,2025,12,CAPMAS
1548,Food & Beverages,Gharbiya,477.59,2020,2025,12,CAPMAS
1549,Food & Beverages,National,506.21,2020,2026,1,CAPMAS
1550,Food & Beverages,Cairo,490.67,2020,2026,1,CAPMAS
1551,Food & Beverages,Alexandria,490.16,2020,2026,1,CAPMAS
1552,Food & Beverages,Giza,521.05,2020,2026,1,CAPMAS
1553,Food & Beverages,Dakahlia,495.68,2020,2026,1,CAPMAS
1554,Food & Beverages,Gharbiya,511.5,2020,2026,1,CAPMAS
1555,Food & Beverages,National,515.32,2020,2026,2,CAPMAS
1556,Food & Beverages,Cairo,521.22,2020,2026,2,CAPMAS
1557,Food & Beverages,Alexandria,501.84,2020,2026,2,CAPMAS
1558,Food & Beverages,Giza,540.79,2020,2026,2,CAPMAS
1559,Food & Beverages,Dakahlia,531.67,2020,2026,2,CAPMAS
1560,Food & Beverages,Gharbiya,516.98,2020,2026,2,CAPMAS
1561,Food & Beverages,National,524.6,2020,2026,3,CAPMAS
1562,Food & Beverages,Cairo,504.94,2020,2026,3,CAPMAS
1563,Food & Beverages,Alexandria,543.63,2020,2026,3,CAPMAS
1564,Food & Beverages,Giza,519.18,2020,2026,3,CAPMAS
1565,Food & Beverages,Dakahlia,539.5,2020,2026,3,CAPMAS
1566,Food & Beverages,Gharbiya,541.02,2020,2026,3,CAPMAS
1567,Food & Beverages,National,534.04,2020,2026,4,CAPMAS
1568,Food & Beverages,Cairo,559.88,2020,2026,4,CAPMAS
1569,Food & Beverages,Alexandria,553.36,2020,2026,4,CAPMAS
1570,Food & Beverages,Giza,517.89,2020,2026,4,CAPMAS
1571,Food & Beverages,Dakahlia,517.57,2020,2026,4,CAPMAS
1572,Food & Beverages,Gharbiya,560.6,2020,2026,4,CAPMAS
1573,Food & Beverages,National,543.65,2020,2026,5,CAPMAS
1574,Food & Beverages,Cairo,531.22,2020,2026,5,CAPMAS
1575,Food & Beverages,Alexandria,528.49,2020,2026,5,CAPMAS
1576,Food & Beverages,Giza,559.79,2020,2026,5,CAPMAS
1577,Food & Beverages,Dakahlia,541.68,2020,2026,5,CAPMAS
1578,Food & Beverages,Gharbiya,538.33,2020,2026,5,CAPMAS
1579,Food & Beverages,National,553.44,2020,2026,6,CAPMAS
1580,Food & Beverages,Cairo,570.23,2020,2026,6,CAPMAS
1581,Food & Beverages,Alexandria,568.77,2020,2026,6,CAPMAS
1582,Food & Beverages,Giza,533.26,2020,2026,6,CAPMAS
1583,Food & Beverages,Dakahlia,562.31,2020,2026,6,CAPMAS
1584,Food & Beverages,Gharbiya,565.0,2020,2026,6,CAPMAS
1585,Dairy,National,440.02,2020,2025,7,CAPMAS
1586,Dairy,Cairo,424.25,2020,2025,7,CAPMAS
1587,Dairy,Alexandria,457.43,2020,2025,7,CAPMAS
1588,Dairy,Giza,440.37,2020,2025,7,CAPMAS
1589,Dairy,Dakahlia,460.2,2020,2025,7,CAPMAS
1590,Dairy,Gharbiya,423.16,2020,2025,7,CAPMAS
1591,Dairy,National,447.94,2020,2025,8,CAPMAS
1592,Dairy,Cairo,446.69,2020,2025,8,CAPMAS
1593,Dairy,Alexandria,430.71,2020,2025,8,CAPMAS
1594,Dairy,Giza,449.86,2020,2025,8,CAPMAS
1595,Dairy,Dakahlia,434.63,2020,2025,8,CAPMAS
1596,Dairy,Gharbiya,462.84,2020,2025,8,CAPMAS
1597,Dairy,National,456.0,2020,2025,9,CAPMAS
1598,Dairy,Cairo,448.23,2020,2025,9,CAPMAS
1599,Dairy,Alexandria,469.77,2020,2025,9,CAPMAS
1600,Dairy,Giza,472.47,2020,2025,9,CAPMAS
1601,Dairy,Dakahlia,464.6,2020,2025,9,CAPMAS
1602,Dairy,Gharbiya,459.06,2020,2025,9,CAPMAS
1603,Dairy,National,464.21,2020,2025,10,CAPMAS
1604,Dairy,Cairo,463.1,2020,2025,10,CAPMAS
1605,Dairy,Alexandria,446.4,2020,2025,10,CAPMAS
1606,Dairy,Giza,457.46,2020,2025,10,CAPMAS
1607,Dairy,Dakahlia,452.95,2020,2025,10,CAPMAS
1608,Dairy,Gharbiya,464.23,2020,2025,10,CAPMAS
1609,Dairy,National,472.56,2020,2025,11,CAPMAS
1610,Dairy,Cairo,478.85,2020,2025,11,CAPMAS
1611,Dairy,Alexandria,459.77,2020,2025,11,CAPMAS
1612,Dairy,Giza,494.08,2020,2025,11,CAPMAS
1613,Dairy,Dakahlia,468.76,2020,2025,11,CAPMAS
1614,Dairy,Gharbiya,486.97,2020,2025,11,CAPMAS
1615,Dairy,National,481.07,2020,2025,12,CAPMAS
1616,Dairy,Cairo,462.93,2020,2025,12,CAPMAS
1617,Dairy,Alexandria,466.29,2020,2025,12,CAPMAS
1618,Dairy,Giza,491.47,2020,2025,12,CAPMAS
1619,Dairy,Dakahlia,494.91,2020,2025,12,CAPMAS
1620,Dairy,Gharbiya,497.75,2020,2025,12,CAPMAS
1621,Dairy,National,489.73,2020,2026,1,CAPMAS
1622,Dairy,Cairo,486.45,2020,2026,1,CAPMAS
1623,Dairy,Alexandria,484.33,2020,2026,1,CAPMAS
1624,Dairy,Giza,498.21,2020,2026,1,CAPMAS
1625,Dairy,Dakahlia,475.92,2020,2026,1,CAPMAS
1626,Dairy,Gharbiya,486.64,2020,2026,1,CAPMAS
1627,Dairy,National,498.55,2020,2026,2,CAPMAS
1628,Dairy,Cairo,505.41,2020,2026,2,CAPMAS
1629,Dairy,Alexandria,498.13,2020,2026,2,CAPMAS
1630,Dairy,Giza,519.07,2020,2026,2,CAPMAS
1631,Dairy,Dakahlia,516.01,2020,2026,2,CAPMAS
1632,Dairy,Gharbiya,501.52,2020,2026,2,CAPMAS
1633,Dairy,National,507.52,2020,2026,3,CAPMAS
1634,Dairy,Cairo,499.01,2020,2026,3,CAPMAS
1635,Dairy,Alexandria,510.42,2020,2026,3,CAPMAS
1636,Dairy,Giza,530.62,2020,2026,3,CAPMAS
1637,Dairy,Dakahlia,526.37,2020,2026,3,CAPMAS
1638,Dairy,Gharbiya,528.32,2020,2026,3,CAPMAS
1639,Dairy,National,516.65,2020,2026,4,CAPMAS
1640,Dairy,Cairo,525.2,2020,2026,4,CAPMAS
1641,Dairy,Alexandria,519.54,2020,2026,4,CAPMAS
